similarity,sample_id,image_label,image_spec,text,source_type,source_detail
0.264483,game_1776259457_mhnpor_001,game_1776259457_mhnpor_001.png,theme_059_game_1776259457_mhnpor/game_1776259457_mhnpor_001.png,"西北戈壁的黄昏时分，夕阳如血般洒在无垠的沙漠上，远山如黛，天际线被染成暗红色。我站在军用卡车的后车厢里，颠簸得五脏六腑都要移位了。车轮碾过砂石的声音单调而沉闷，偶尔传来的发动机轰鸣声在空旷的戈壁滩上显得格外刺耳。

风沙迎面扑来，带着一股干燥的土腥味，我不得不眯起眼睛。透过飞扬的尘土，远处隐约可见一座被铁丝网围绕的建筑群，那就是我即将服役两年的边防哨所。几座低矮的平房在夕阳下投下长长的影子，旗杆上的五星红旗在风中猎猎作响。

""小李，看到了吗？那就是咱们的家了。""坐在我对面的班长指着前方说道，他的脸被风沙吹得有些粗糙，眼神中透着一种我读不懂的复杂情绪。

我点点头，心中五味杂陈。三天前还在家里吃着母亲做的饺子，现在却要在这片荒凉的土地上度过人生最重要的两年。口袋里还装着母亲塞给我的那封信，信封已经被汗水浸湿了一角。

卡车缓缓驶入营区大门，哨兵笔挺地敬礼。我看到几个穿着军绿色训练服的战士正在操场上列队训练，他们的口号声在空旷的营区里回荡着。营房的窗户里透出昏黄的灯光，炊事班的烟囱冒着白烟，空气中飘来一阵饭菜的香味，让我空虚的胃不争气地咕咕叫了起来。

""下车吧，李志远。""班长跳下车，拍了拍我的肩膀，""从今天开始，你就是边防战士了。这里的生活可不比家里，要做好心理准备。""

我深吸一口气，那股夹杂着沙土和汗水的味道让我意识到，我的军旅生涯正式开始了。远处传来嘹亮的军号声，那是晚点名的信号。",jsonl,DN-experiment/theme_059_game_1776259457_mhnpor/game_1776259457_mhnpor_001.json
0.260336,game_1776259457_mhnpor_002,game_1776259457_mhnpor_002.png,theme_059_game_1776259457_mhnpor/game_1776259457_mhnpor_002.png,"李志远深吸一口气，整理了一下军装，主动走向正在整理装备的班长。班长是个三十出头的汉子，皮肤被高原阳光晒得黝黑，眼神坚毅而温和。听到脚步声，班长抬起头看向他。

""班长，我是新来的李志远。""他挺直腰板，标准地敬了个军礼，""能否请您介绍一下咱们营区的基本情况？我想尽快熟悉这里的环境。""

班长放下手中的装备，打量了一下这个年轻的新兵，脸上露出一丝赞许的笑容：""不错，有这个觉悟。我是三班班长王建军，你可以叫我王班长。""他指向四周，""咱们这个哨所建在海拔三千多米的高原上，常年驻守着一个连的兵力。你看那边是宿舍区，那边是训练场，食堂在最北边。""

王班长的声音在空旷的营区中显得格外清晰：""这里昼夜温差大，白天能热死人，晚上能冻死人。最难熬的是风沙天，能见度不到十米。不过别担心，慢慢就适应了。""他拍了拍李志远的肩膀，""明天开始你就要参加正式训练了，今天先好好休息，有什么不懂的随时问我。""

营区四周是连绵的戈壁滩，远山如黛，夕阳西下时分外壮美。几名老兵正在不远处进行体能训练，他们动作标准有力，展现出良好的军事素养。",jsonl,DN-experiment/theme_059_game_1776259457_mhnpor/game_1776259457_mhnpor_002.json
0.243258,game_1776259643_652r2m_001,game_1776259643_652r2m_001.png,theme_060_game_1776259643_652r2m/game_1776259643_652r2m_001.png,"清晨五点四十分，刺耳的警报声撕裂了火山观测站的宁静。

我猛地从办公椅上惊醒，眼镜滑落到鼻尖，桌上的地震波形图还在微微颤动。这不是地震警报我对这些声音太熟悉了而是内部通讯系统的紧急呼叫。十五年来，这种声音从未在非工作时间响起过。

""所有工作人员请立即到会议室集合，重复，所有工作人员请立即到会议室集合。""李主任的声音透过扩音器传来，语调异常严肃，甚至带着一丝我从未听过的颤抖。

我匆忙整理了一下工装夹克，推开办公室的门。走廊里已经有几个同事在快步前行，每个人脸上都写满了困惑和不安。小王从气象观测室跑出来，头发还乱糟糟的，""林哥，你知道发生什么事了吗？是火山活动异常吗？""

""不像。""我摇摇头，看了一眼手中刚刚打印出来的昨夜监测数据，""各项指标都很正常，地震活动也在预期范围内。""

会议室里已经聚集了大半的同事，平时总是嘻嘻哈哈的小张今天格外安静，资深地震学家老陈紧皱着眉头，连平时最爱开玩笑的气象员小刘也一言不发。李主任站在投影屏前，手里拿着一份红头文件，那张熟悉的脸上写满了疲惫。

""各位，我刚刚接到上级部门的紧急通知。""李主任的声音在会议室里回荡，每个字都像锤子一样敲在我的心上，""根据国家科研机构调整计划，我们观测站将在一年内完成功能重组和人员分流。""

会议室里瞬间爆发出一片哗然声。有人倒吸一口冷气，有人的椅子发出刺耳的摩擦声，更多的人只是呆呆地坐着，仿佛还没有完全理解这句话的含义。

我感到胸口一阵发闷，手不自觉地握紧了桌边。三十多年的观测站，十五年的青春岁月，无数个日夜的坚守，就要这样结束了？",jsonl,DN-experiment/theme_060_game_1776259643_652r2m/game_1776259643_652r2m_001.json
0.201036,game_1776259800_h9syxa_001,game_1776259800_h9syxa_001.png,theme_061_game_1776259800_h9syxa/game_1776259800_h9syxa_001.png,"凌晨五点半，刺耳的闹钟声撕裂了黑暗。我猛地睁开眼，心脏狂跳不是因为被吵醒，而是因为那种熟悉的不安感又来了。

宿舍里静得诡异，连室友们的呼吸声都听不见。我坐起身，月光透过百叶窗在地板上投下一道道银白色的栅栏影子，像监牢一般。空气中弥漫着一股淡淡的消毒水味，混合着某种说不清的甜腥味，让人作呕。

""怎么回事？""我轻声自语，但声音在空旷的房间里显得格外突兀。四张床铺，只有我的床上有人。其他三张床整整齐齐，被子叠得像豆腐块，仿佛从未有人睡过。

我的手不由自主地颤抖起来。昨晚明明还和室友们一起聊天到很晚，讨论今天的月度考核，她们怎么可能凭空消失？我努力回想，脑海中却只有支离破碎的片段练习室里的镜子、导师严厉的眼神、还有某个女孩惊恐的尖叫声

""林晓音，你醒了？""

我猛地转头，看见门口站着一个穿着黑色西装的中年女人，她的笑容完美得像面具。""我是训练营的生活指导员张老师，今天是你正式训练的第一天。""

""我的室友们呢？""我的声音有些颤抖。

张老师的笑容没有丝毫变化：""什么室友？这间宿舍一直都是你一个人住的。可能是你昨晚太紧张，做了奇怪的梦吧。""她顿了顿，眼神变得深邃，""新来的孩子都会这样，很快就会适应的。现在快起床洗漱，六点半要集合晨练。""

我感受到一股强烈的恶意从她身上散发出来，那种感觉就像被毒蛇盯上一般。这种异常的感知能力从小就困扰着我，但从未像现在这样强烈过。我强迫自己保持镇定，点了点头：""好的，张老师。""

她离开后，我快速穿上训练服，脑海中不断回响着一个声音：这里有问题，非常大的问题。但我已经为了这个机会付出了太多，家里的经济状况也不允许我轻易放弃。我必须找出真相，同时在这个看似光鲜实则危险的地方生存下去。

镜子里的自己面色苍白，齐肩的黑发有些凌乱，但眼神中透着一股不服输的坚定。无论这里隐藏着什么秘密，我都要揭开它。",jsonl,DN-experiment/theme_061_game_1776259800_h9syxa/game_1776259800_h9syxa_001.json
0.219332,game_1776259800_h9syxa_002,game_1776259800_h9syxa_002.png,theme_061_game_1776259800_h9syxa/game_1776259800_h9syxa_002.png,"林晓音推开洗漱间的门，里面传来一股淡淡的薄荷香味。这是一个标准的双人洗漱间，左右两侧各有一个洗手台，中间是淋浴区域。她的目光立刻被右侧洗手台上的物品吸引了那里整齐摆放着一套高档护肤品，粉色的洗面奶、精华液、面霜，还有一支几乎用完的唇膏。

""这些东西看起来很新，但又像是被经常使用过。""林晓音轻声自语道，伸手触摸了一下洗面奶的瓶身，瓶子微微温润，显然不久前还有人用过。她打开水龙头，发现水流很顺畅，没有长时间未使用的生锈味道。

更让她在意的是洗手台旁边的毛巾架上，挂着一条粉色的毛巾，毛巾边缘还有些许湿润。她凑近闻了闻，能感受到一种熟悉却又陌生的香水味道，很淡很淡，像是某个人的专属气息。

淋浴区的角落里，还放着一瓶洗发水和沐浴露，瓶身上有明显的使用痕迹。林晓音蹲下身子，发现地面的瓷砖缝隙里还有几根长发，在灯光下泛着微弱的光泽。她小心翼翼地捡起一根，发现是栗色的卷发，质地很好，像是经过专业护理的。

""室友真的存在过，而且可能就在不久前还在这里。""林晓音站起身，心中的疑惑更加浓重。这些生活痕迹如此清晰，绝不可能是很久以前留下的，但为什么宿管阿姨会说这个房间一直是单人间呢？",jsonl,DN-experiment/theme_061_game_1776259800_h9syxa/game_1776259800_h9syxa_002.json
0.213307,game_1776259993_k81kca_001,game_1776259993_k81kca_001.png,theme_062_game_1776259993_k81kca/game_1776259993_k81kca_001.png,"清晨五点半，东海湿地保护区的观鸟台上，我紧握着望远镜，眼前的景象让我的心脏几乎停止跳动。

本该密密麻麻停满候鸟的滩涂上，只有零星几只苍鹭在孤独地觅食。我快速翻开记录本，去年同期的数据清晰地写着：黑嘴鸥3200只，反嘴鹬1800只，红腹滨鹬4500只……而现在，我数了三遍，总共不到200只。

""这不可能。""我喃喃自语，手指颤抖着调整望远镜焦距。晨雾在湿地上缓缓升腾，带着一股异样的腥臭味，不是平常那种海水与泥土混合的自然气息，而是刺鼻的、让人作呕的化学味道。

远处传来发动机的轰鸣声，一艘渔船正缓缓驶向码头。船上的老渔民看到我，停下手中的活计，用一种复杂的眼神打量着我这个外来的研究者。

""小姑娘，又在数鸟呢？""老渔民跳上码头，声音里带着一丝苦涩，""这几年，鸟儿越来越少了。以前这个时候，天空都是黑压压一片，现在……""他摇摇头，没有继续说下去。

我的心沉了下去。作为一名鸟类学研究者，我深知候鸟迁徙数据的异常意味着什么这不仅仅是几个数字的变化，而是整个生态系统发出的警报。我来到这个保护区已经一周了，每天的观测数据都在证实着一个令人不安的事实：这里正在发生着什么不寻常的变化。

我掏出手机，想要联系保护区管理处的陈主任，却发现信号微弱。湿地深处的芦苇丛中，偶尔传来几声鸟鸣，显得格外凄清。我必须尽快搞清楚这里到底发生了什么，但以我一个人的力量，面对如此复杂的生态谜题，该从何处着手呢？",jsonl,DN-experiment/theme_062_game_1776259993_k81kca/game_1776259993_k81kca_001.json
0.247698,game_1776259993_k81kca_002,game_1776259993_k81kca_002.png,theme_062_game_1776259993_k81kca/game_1776259993_k81kca_002.png,"林晓羽将记录本夹在腋下，快步走向保护区管理处的办公楼。这是一栋三层的白色建筑，外墙有些斑驳，门口的标牌上写着""东海湿地国家级自然保护区管理处""。她推开玻璃门，里面是简朴的办公环境，墙上挂着保护区的航拍图和各种候鸟的科普海报。

接待室里坐着一位中年男子，正在翻阅文件。他抬起头看向林晓羽，眼中带着职业性的客气。""您好，请问有什么事吗？""

""您好，我是林晓羽，来这里进行候鸟迁徙调研的研究员。""她将记录本放在桌上，""我在观测过程中发现了一些异常情况，想向管理处汇报。""

男子的表情变得谨慎起来。""我是管理处的副主任王建国。您说的异常情况是指什么？""

林晓羽翻开记录本，指着密密麻麻的数据。""根据我这几天的观测，候鸟的迁徙数量比往年同期减少了约30，而且它们的栖息模式也发生了明显变化。特别是黑嘴鸥和反嘴鹬，它们避开了以往的主要觅食区域。""

王建国皱起眉头，接过记录本仔细查看。""这些数据您确定准确吗？我们管理处的日常巡护中没有发现明显异常。""

""我使用的是标准的鸟类学调查方法，数据应该是可靠的。""林晓羽的语气平静但坚定，""我希望能够获得管理处的支持，进行更深入的调查，找出异常的原因。""

王建国沉默了片刻，显然在权衡利弊。办公室里只听得见墙上挂钟的滴答声和远处传来的海鸟叫声。",jsonl,DN-experiment/theme_062_game_1776259993_k81kca/game_1776259993_k81kca_002.json
0.183396,game_1776260192_rdqsix_001,game_1776260192_rdqsix_001.png,theme_063_game_1776260192_rdqsix/game_1776260192_rdqsix_001.png,"血腥的铁锈味还残留在舌尖。

我缓缓睁开眼，深蓝色的瞳孔映出头顶华丽的穹顶金色的王室纹章在烛光下闪烁，但那抹刺眼的红却怎么也挥不去。刚才在血誓台上，当锋利的仪式匕首划过掌心时，疼痛远没有想象中那么剧烈，反而是一种奇异的清醒感涌上心头。仿佛有什么东西在血液中苏醒了。

""殿下，您的脸色很苍白。""侍从长马库斯的声音从身后传来，带着小心翼翼的关切。

我下意识地摸了摸额头，手指触及的皮肤确实有些冰凉。刚才在血誓仪式的最后一刻，周围所有人的情绪突然如潮水般涌入我的意识恐惧、期待、怀疑、野心那种混乱的感受几乎让我当场晕厥。这就是传说中的血脉共鸣吗？

""我没事。""我努力让声音听起来平静，但内心的震撼远未平息。深棕色的卷发因为冷汗而贴在额头上，银质的血誓徽章在胸前沉甸甸地提醒着我从这一刻起，我不再只是艾德里安瓦伦西亚，而是王位的候选人。

大厅里的贵族们已经散去，只留下几个核心人物还在低声交谈。透过高大的彩色玻璃窗，夕阳的余晖洒在石质地板上，形成斑驳的光影。空气中弥漫着蜡烛和香料的味道，但我总觉得还有别的什么一种紧张和不安的气息。

""殿下，""枢密大臣雷金纳德走了过来，他那双精明的小眼睛在昏暗的光线中闪烁，""血誓已成，现在您需要选择第一项试炼的目标。时间不等人，您的兄长们已经开始行动了。""

我的心跳加速了。长兄罗德里克选择了北部边境的难民问题，凭借他在军中的威望，这个选择看起来稳妥而有力。次兄塞巴斯蒂安则盯上了东部的税收纠纷，以他的政治手腕，很可能在贵族中获得更多支持。

""南部的旱灾情况如何？""我问道，声音在空旷的大厅中回响。

雷金纳德的表情变得严肃：""很糟糕，殿下。三个月没有像样的降雨，农民开始逃荒，粮价已经上涨了两成。但是""他顿了顿，""解决旱灾需要大量的资金和资源，而且见效缓慢。从政治角度来说，这不是最明智的选择。""

我感受到了他话语背后的真实意图一种复杂的担忧和计算。血脉共鸣的能力让我察觉到，他并非完全站在我这一边，更多的是在观望。

窗外的天色渐暗，远处传来城市的喧嚣声。王国正处在十字路口，而我必须做出选择。但不知为何，我总觉得真正的考验还没有开始，这些表面的试炼背后，隐藏着更深层的秘密。",jsonl,DN-experiment/theme_063_game_1776260192_rdqsix/game_1776260192_rdqsix_001.json
0.178958,game_1776260192_rdqsix_002,game_1776260192_rdqsix_002.png,theme_063_game_1776260192_rdqsix/game_1776260192_rdqsix_002.png,"艾德里安走向王宫的政务厅，那里存放着各地的详细报告。政务厅内灯火通明，几名文书正在整理文件。他径直走向标有""南部事务""的档案柜，取出一摞厚重的羊皮纸卷轴。

""殿下，您需要查阅南部的情况吗？""一位年长的文书抬起头，推了推鼻梁上的眼镜。""我是政务厅的档案管理员马库斯，已经在这里工作了二十年。关于南部旱灾，我可以为您详细解释。""

艾德里安点头示意他继续。马库斯展开最新的报告：""从三个月前开始，南部的降雨量就严重不足。瓦伦河的水位下降了近一半，许多支流已经干涸。受灾最严重的是巴伦公爵领地的三个郡县，约有八万农民面临粮食短缺。""

他指着地图上的红色标记：""这里是格林菲尔德郡，那里的麦田几乎颗粒无收。农民们已经开始宰杀牲畜维生，但这样下去最多只能撑到冬季。巴伦公爵已经派人前来求援，但王室财政紧张，而且""马库斯欲言又止。

""而且什么？""艾德里安感受到对方情绪中的犹豫。

""而且有传言说，您的长兄已经派遣使者前往东部，准备优先处理商税纠纷。次兄则在筹备北部的难民安置方案。如果您选择南部，可能会被视为""马库斯小心翼翼地说道。

艾德里安沉思着翻阅报告，南部的情况比想象中更加严峻。这不仅是一场自然灾害，更是对王室治理能力的考验。",jsonl,DN-experiment/theme_063_game_1776260192_rdqsix/game_1776260192_rdqsix_002.json
0.189958,game_1776260405_x7hon3_001,game_1776260405_x7hon3_001.png,theme_064_game_1776260405_x7hon3/game_1776260405_x7hon3_001.png,"深夜的咖啡馆里，我独自坐在角落的卡座，黑框眼镜后的眼睛盯着笔记本电脑屏幕上闪烁的光标。窗外的霓虹灯透过玻璃在我的脸上投下斑驳的彩色光影，而我的手指却迟迟没有敲下键盘。

""陈小姐，您确定要接这个案子吗？""坐在我对面的男人声音有些颤抖，他叫张浩然，是个看起来不到三十岁的程序员，眼圈发红，显然已经好几天没有好好休息了。""小雨已经失踪整整一周了，警方说要等48小时才能立案，但现在都过去这么久了，他们还是没有任何进展。""

我抬起头，锐利的目光扫过他的脸庞。他的左手无意识地摩擦着右手腕，那里有一道很浅的疤痕自残的痕迹，但已经愈合很久了。他的眼神中混杂着焦虑、愧疚和一丝我说不清的东西，像是在隐瞒什么。

""林小雨，心理学研究生，中南大学在读，专业方向是认知心理学。""我翻开手中的资料夹，""失踪前最后一次出现是在学校的实验室，监控显示她晚上十点离开，但没有回到宿舍。""

张浩然点点头，紧张地搓着手：""对，她最近一直在做一个关于人格数字化的研究项目，经常熬夜到很晚。我劝过她不要那么拼命，但她说这个项目很重要，可能会改变整个心理学领域。""

人格数字化？我的眉头微微皱起。这个词让我感到一丝不安，仿佛触碰到了什么危险的边界。我的""共情解析""能力开始自动运作，从张浩然的微表情中捕捉到更多信息他在说到""人格数字化""时，瞳孔有轻微的收缩，这通常意味着恐惧或者隐瞒。

""她有没有提到过这个项目的具体内容？或者有没有什么异常的行为？""我继续追问。

""没有不，等等。""张浩然突然停顿，似乎想起了什么，""失踪前几天，她确实有些奇怪。总是很晚才回信息，而且说话的方式也变了，变得很很冷漠。还有一次，我去实验室找她，发现她在和一个陌生人通电话，声音压得很低，我只听到她说什么'数据采集'、'样本质量'之类的词。""

我的心跳加快了几拍。数据采集、样本质量这些词汇让我想起了一些不太好的传言，关于暗网上存在的某些灰色交易。但我不能让张浩然看出我的担忧，至少现在还不能。

""张先生，我需要你明白，私人调查员的工作有一定的风险性。""我合上资料夹，直视着他的眼睛，""如果这个案子涉及的不仅仅是普通的失踪，你确定要我继续调查下去吗？""

他毫不犹豫地点头：""我确定。无论如何，我都要找到小雨。""

但他眼中的那丝隐瞒依然存在，让我无法完全相信他的话。这个案子，恐怕比表面看起来要复杂得多。",jsonl,DN-experiment/theme_064_game_1776260405_x7hon3/game_1776260405_x7hon3_001.json
0.199484,game_1776260405_x7hon3_002,game_1776260405_x7hon3_002.png,theme_064_game_1776260405_x7hon3/game_1776260405_x7hon3_002.png,"张浩然的表情明显变得紧张起来，他的手指在桌面上轻敲着，眼神有些闪躲。""个人物品？这个""他停顿了一下，似乎在权衡什么，""小雨的东西大部分都在她的宿舍里，我只有她留在我这里的几样东西。""

他起身走向卧室，几分钟后拿着一个小盒子回来。""这是她的日记本，还有她常戴的一条项链，还有""他犹豫地从盒子里拿出一个U盘，""这个U盘她说是工作用的，让我帮她保管。""

陈默言接过这些物品，敏锐地察觉到张浩然在提到U盘时的微妙变化他的瞳孔略微收缩，呼吸节奏也有所改变。显然这个U盘比他说的更重要。

""至于行程，""张浩然拿出手机翻看着，""最后一周她的作息很不规律。周一她说要去实验室，但晚上11点才回来。周二她去了市中心，说是见一个研究伙伴。周三""他的声音越来越小，""周三她很晚才回来，而且情绪很不对，一直在房间里打电话，声音很小，我听不清在说什么。周四她就失踪了。""

陈默言注意到，张浩然在描述这些细节时，眼神总是不自觉地瞟向那个U盘，仿佛那里藏着什么重要的秘密。",jsonl,DN-experiment/theme_064_game_1776260405_x7hon3/game_1776260405_x7hon3_002.json
0.263913,game_1776260603_xj6as5_001,game_1776260603_xj6as5_001.png,theme_065_game_1776260603_xj6as5/game_1776260603_xj6as5_001.png,"秋日的午后，我站在这座破败的药铺门前，手中紧握着那把生锈的钥匙。门匾上""济世堂""三个字已经斑驳不清，木质门框因年久失修而微微倾斜。推开吱呀作响的木门，一股混合着陈年药材和霉味的气息扑面而来，让我不禁皱起眉头。

阳光透过布满灰尘的窗棂洒进屋内，照亮了满地的落叶和蛛网。药柜的抽屉大多敞开着，里面空空如也，只有几个破损的药瓶散落在角落。我小心翼翼地踏过地上的碎瓷片，走向柜台后的那张老旧桌案。

桌上放着一本泛黄的账册，翻开第一页，祖父苍劲的字迹映入眼帘：""青言，若你看到这些文字，说明你已经回到了这里。济世堂传承三百年，不能在我们这一代断绝。""我的手指轻抚过那些文字，心中涌起复杂的情绪。

""咚咚咚""突然，门外传来急促的敲门声。我抬起头，透过窗户看到一个中年妇女抱着一个脸色苍白的孩子，神情焦急。她看到我后，眼中闪过一丝希望：""大夫，求求您救救我的孩子！镇上的诊所都说没办法了，只有您这里""

我犹豫了一下。没有行医资格，没有现代设备，只有祖父留下的那本《神农毒经》残本和一身尚未完全掌握的医术。孩子的病情看起来很严重，嘴唇发紫，呼吸急促，这种症状我在残本中见过类似的记载。

""大夫，求您了！""妇女的声音带着哭腔，""我听镇上的老人说，您家祖传的医术能治疑难杂症""",jsonl,DN-experiment/theme_065_game_1776260603_xj6as5/game_1776260603_xj6as5_001.json
